TY,EYE,GUSTS,MRD,MSLP,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,STORMNAME,VMAX,YYYYMMDDHH
ST,0.014116256016733934,0.0,0.01058719201255045,0.6507594023714344,0.023997635228447688,0.09881379211713755,0.09175566410877058,0.09528472811295406,0.09881379211713755,0.7093418648408802,0.16233694419244024,EUNICE,0.09528472811295406,2015012918
ST,0.02121563806976008,0.0,0.014143758713173388,0.6491985249346586,0.024044389812394762,0.09900631099221371,0.09193443163562702,0.09547037131392037,0.09900631099221371,0.7114310632726214,0.15558134584490727,EUNICE,0.09900631099221371,2015013000
ST,0.01060495012542392,0.0,0.008483960100339135,0.6490229476759438,0.024037886950960884,0.09897953450395658,0.09190956775367397,0.09544455112881527,0.09897953450395658,0.7119456517534591,0.1555392685062175,EUNICE,0.09897953450395658,2015013006
ST,0.0035370241913308385,0.0,0.004951833867863174,0.649397641528342,0.0240517645010497,0.09903667735726349,0.0919626289746018,0.09549965316593265,0.09903667735726349,0.7116492672957647,0.1556290644185569,EUNICE,0.09903667735726349,2015013012
ST,0.003531739324651075,0.0,0.004944435054511505,0.6512527314656582,0.02401582740762731,0.0988887010902301,0.09182522244092794,0.09535696176557902,0.0988887010902301,0.7105859521197962,0.1553965302846473,EUNICE,0.09535696176557902,2015013018
ST,0.014317492749035036,0.0,0.010738119561776277,0.6600364157305152,0.035793731872587595,0.05011122462162263,0.04653185143436387,0.04653185143436387,0.04295247824710511,0.7194540106390106,0.16465116661390292,EUNICE,0.0966430760559865,2015012918
ST,0.02151928636649583,0.0,0.01434619091099722,0.6584901628147724,0.03586547727749305,0.05021166818849027,0.046625120460740965,0.046625120460740965,0.04303857273299166,0.7216134028231601,0.15780810002096943,EUNICE,0.10042333637698055,2015013000
ST,0.010756649353742445,0.0,0.008605319482993956,0.6583069404490377,0.03585549784580815,0.050197696984131415,0.0466121471995506,0.0466121471995506,0.04302659741496978,0.7221297266145762,0.15776419052155588,EUNICE,0.10039539396826283,2015013006
ST,0.003587679491655199,0.0,0.005022751288317279,0.6586979546678945,0.03587679491655199,0.05022751288317279,0.04663983339151759,0.04663983339151759,0.04305215389986239,0.721841113721026,0.15785789763282876,EUNICE,0.10045502576634557,2015013012
ST,0.003582164653199784,0.0,0.005015030514479698,0.6605511620500402,0.03582164653199784,0.05015030514479697,0.04656814049159719,0.04656814049159719,0.0429859758383974,0.7207315282237965,0.1576152447407905,EUNICE,0.09671844563639416,2015013018
ST,0.014360810318515273,0.0,0.010770607738886455,0.6620333556835541,0.045954593019248875,0.02154121547777291,0.02154121547777291,0.02154121547777291,0.02154121547777291,0.7216307185053925,0.16514931866292565,EUNICE,0.0969354696499781,2015012918
ST,0.021584655414314133,0.0,0.014389770276209421,0.6604904556780125,0.04604726488387015,0.021584655414314133,0.021584655414314133,0.021584655414314133,0.021584655414314133,0.7238054448933339,0.15828747303830362,EUNICE,0.10072839193346594,2015013000
ST,0.010789306519331038,0.0,0.008631445215464831,0.6603055589830595,0.0460343744824791,0.021578613038662077,0.021578613038662077,0.021578613038662077,0.021578613038662077,0.7243221109977571,0.1582431622835219,EUNICE,0.10070019418042303,2015013006
ST,0.003598584681473779,0.0,0.005038018554063291,0.6607001475185859,0.04606188392286437,0.021591508088842675,0.021591508088842675,0.021591508088842675,0.021591508088842675,0.7240352379125243,0.15833772598484627,EUNICE,0.10076037108126581,2015013012
ST,0.0035930194790161365,0.0,0.005030227270622591,0.6625527919305756,0.04599064933140654,0.021558116874096818,0.021558116874096818,0.021558116874096818,0.021558116874096818,0.7229155191780466,0.15809285707671,EUNICE,0.09701152593343568,2015013018
ST,0.02077371115121723,0.0,0.013909741309676085,0.6495833856616725,0.02454344825097873,0.09694398537234708,0.09001941498860801,0.09340594950273014,0.09664098266135743,0.7118831172380298,0.1556735782631459,EUNICE,0.09906500434927466,2015013000
ST,0.006080859236702232,0.0,0.006275087612831786,0.6598702308740566,0.04252251209264522,0.03151156582343264,0.030268168424237452,0.030268168424237452,0.029024771025042265,0.7233744444681843,0.15813883528572165,EUNICE,0.10063380427273196,2015013009
ST,0.003557090242727495,0.0,0.004979926339818494,0.6559274407589502,0.03310656675229296,0.06689789875663454,0.06275650263842822,0.06482720069753137,0.06689789875663454,0.715686556836772,0.1565119706800098,EUNICE,0.09604143655364236,2015013018
ST,0.016764416018486016,0.0,0.011964018860090372,0.6595110518502154,0.035818108508473646,0.050145351911863104,0.04656354106101574,0.04656354106101574,0.04298173021016837,0.7201876982818299,0.1623261265238822,EUNICE,0.09792747928042712,2015012945
ST,0.003597789493691518,0.0,0.005036905291168125,0.6609648638900928,0.046051705519251425,0.021586736962149106,0.021586736962149106,0.021586736962149106,0.021586736962149106,0.7238752461307334,0.15830273772242678,EUNICE,0.1002247147629498,2015013012
ST,0.014308130541541588,0.0,0.010508413968263703,0.6603658274318291,0.04603857620439768,0.02158058259581141,0.02158058259581141,0.02158058259581141,0.02158058259581141,0.7241536998498274,0.15825760570261702,EUNICE,0.10070938544711992,2015013004
ST,0.0035924636759326334,0.0,0.005029449146305686,0.6621515680526552,0.044937966789309176,0.024542119948820156,0.02416870271216711,0.02416870271216711,0.023795285475514065,0.7228036915976458,0.15806840174103587,EUNICE,0.09736993648683413,2015013017
ST,0.0035601232045952393,0.0,0.004984172486433335,0.6551050558481922,0.030074579729272716,0.07402082874980695,0.06873362669624931,0.07046070554521171,0.07035474003854128,0.7162967887645622,0.15664542100219053,EUNICE,0.09785040537303387,2015013015
