TY,EYE,GUSTS,MRD,MSLP,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,STORMNAME,VMAX,YYYYMMDDHH
ST,0.021359461144159847,0.0,0.014239640762773231,0.6535995110112913,0.024207389296714496,0.092557664958026,0.07475811400455946,0.07475811400455946,0.092557664958026,0.7169659124056322,0.13883649743703902,HALONG,0.09967748533941262,2014080212
ST,0.017792044123919677,0.0,0.01209859000426538,0.6533238602303305,0.02419718000853076,0.09251862944438233,0.07472658532046264,0.07472658532046264,0.09251862944438233,0.715240173781571,0.14945317064092528,HALONG,0.0996354470939502,2014080218
ST,0.017792044123919677,0.0,0.01209859000426538,0.6533238602303305,0.02419718000853076,0.09251862944438233,0.07472658532046264,0.07472658532046264,0.09251862944438233,0.715240173781571,0.14945317064092528,HALONG,0.0996354470939502,2014080300
ST,0.017799275760779727,0.0,0.012103507517330215,0.6564372900575564,0.02420701503466043,0.0783168133474308,0.07475695819527486,0.07475695819527486,0.0783168133474308,0.7162428566137763,0.14951391639054973,HALONG,0.09611608910821053,2014080306
ST,0.010664650085096403,0.0,0.008531720068077122,0.6583643985866179,0.024173206859551846,0.07820743395737362,0.07465255059567481,0.07465255059567481,0.07820743395737362,0.7152425323737988,0.14930510119134963,HALONG,0.09242696740416882,2014080312
ST,0.02155848982016534,0.0,0.014372326546776892,0.6596897884970594,0.03593081636694223,0.05030314291371912,0.0467100612770249,0.0467100612770249,0.05030314291371912,0.7236466416302165,0.1401301838310747,HALONG,0.10060628582743825,2014080212
ST,0.017957689636694862,0.0,0.012211228952952508,0.6594063634594354,0.035915379273389725,0.05028153098274562,0.046689993055406644,0.046689993055406644,0.05028153098274562,0.7218991233951335,0.15084459294823685,HALONG,0.10056306196549124,2014080218
ST,0.017957689636694862,0.0,0.012211228952952508,0.6594063634594354,0.035915379273389725,0.05028153098274562,0.046689993055406644,0.046689993055406644,0.05028153098274562,0.7218991233951335,0.15084459294823685,HALONG,0.10056306196549124,2014080300
ST,0.0179438259087858,0.0,0.012201801617974345,0.6617682995160203,0.0358876518175716,0.043065182181085924,0.039476416999328766,0.039476416999328766,0.043065182181085924,0.7220595545695406,0.15072813763380075,HALONG,0.09689665990744332,2014080306
ST,0.010751014347820425,0.0,0.008600811478256339,0.6636959524054475,0.03583671449273475,0.0430040573912817,0.039420385942008224,0.039420385942008224,0.0430040573912817,0.7210346955938232,0.15051420086948594,HALONG,0.09317545768111034,2014080312
ST,0.021615796439737992,0.0,0.01441053095982533,0.6614433710559826,0.046113699071441056,0.02882106191965066,0.02882106191965066,0.02882106191965066,0.02882106191965066,0.7255702338272053,0.14050267685829695,HALONG,0.1008737167187773,2014080212
ST,0.018005383463777447,0.0,0.012243660755368665,0.6611576807899079,0.04609378166727027,0.028808613542043917,0.028808613542043917,0.028808613542043917,0.028808613542043917,0.7238164152438534,0.15124522109573058,HALONG,0.10083014739715371,2014080218
ST,0.018005383463777447,0.0,0.012243660755368665,0.6611576807899079,0.04609378166727027,0.028808613542043917,0.028808613542043917,0.028808613542043917,0.028808613542043917,0.7238164152438534,0.15124522109573058,HALONG,0.10083014739715371,2014080300
ST,0.017975124971097718,0.0,0.012223084980346448,0.6629226089340838,0.04601631992601016,0.025165174959536806,0.025165174959536806,0.025165174959536806,0.025165174959536806,0.7233190288369722,0.15099104975722083,HALONG,0.09706567484392768,2014080306
ST,0.010769713795707906,0.0,0.008615771036566324,0.6648503316550347,0.04595077886168707,0.025129332189985115,0.025129332189985115,0.025129332189985115,0.025129332189985115,0.7222888052321436,0.1507759931399107,HALONG,0.09333751956280185,2014080312
TS,0.0,0.0,0.024502343271135884,0.684665477690597,0.023802276320532,0.06300602555434942,0.05950569080133001,0.05600535604831059,0.06300602555434942,0.7042673523075057,0.13301272061473765,HALONG,0.042004017036232945,2014080106
TS,0.0,0.0,0.01746696139743732,0.6861022436913379,0.023755067500514752,0.05589427647179942,0.059387668751286884,0.05589427647179942,0.059387668751286884,0.7042678835446727,0.13274890662052363,HALONG,0.0384273150743621,2014080100
TS,0.0,0.0,0.017441921780795483,0.6851186875496466,0.023721013621881858,0.05581414969854555,0.06976768712318193,0.06976768712318193,0.05581414969854555,0.7046536399441375,0.1255818368217275,HALONG,0.038372227917750065,2014073018
TS,0.0,0.0,0.017441921780795483,0.6851186875496466,0.023721013621881858,0.05581414969854555,0.06976768712318193,0.06976768712318193,0.05581414969854555,0.7046536399441375,0.1255818368217275,HALONG,0.038372227917750065,2014073100
TS,0.0,0.0,0.020939195636835408,0.6854096705124123,0.023731088388413462,0.055837855031561086,0.06979731878945136,0.06979731878945136,0.055837855031561086,0.7042549465855642,0.12563517382101244,HALONG,0.038388525334198245,2014073106
TS,0.0,0.0,0.02099381497853704,0.687197543630779,0.023792990309008645,0.055983506609432104,0.05948247577252161,0.04898556828325309,0.0524845374463426,0.7053921832788445,0.12596288987122223,HALONG,0.03848866079398457,2014073112
TS,0.0,0.0,0.02099381497853704,0.687197543630779,0.023792990309008645,0.055983506609432104,0.05948247577252161,0.04898556828325309,0.0524845374463426,0.7053921832788445,0.12596288987122223,HALONG,0.03848866079398457,2014073118
TS,0.0,0.0,0.024636008359762068,0.6884004621670657,0.03519429765680295,0.028155438125442363,0.028155438125442363,0.028155438125442363,0.028155438125442363,0.7081092688548755,0.13373833109585123,HALONG,0.04223315718816354,2014080106
TS,0.0,0.0,0.01757053910096282,0.6901707758858197,0.03514107820192564,0.014056431280770257,0.014056431280770257,0.014056431280770257,0.01757053910096282,0.708444136550821,0.13353609716731743,HALONG,0.038655186022118204,2014080100
TS,0.0,0.0,0.01757005743010927,0.6901518558546921,0.03514011486021854,0.014056045944087416,0.014056045944087416,0.014056045944087416,0.014056045944087416,0.7098303201764145,0.12650441349678673,HALONG,0.038654126346240394,2014073018
TS,0.0,0.0,0.01757005743010927,0.6901518558546921,0.03514011486021854,0.014056045944087416,0.014056045944087416,0.014056045944087416,0.014056045944087416,0.7098303201764145,0.12650441349678673,HALONG,0.038654126346240394,2014073100
TS,0.0,0.0,0.02109315586216217,0.6904493018881083,0.03515525977027028,0.014062103908108112,0.014062103908108112,0.014062103908108112,0.014062103908108112,0.7094331421640543,0.126558935172973,HALONG,0.03867078574729731,2014073106
TS,0.0,0.0,0.021101330595379327,0.6907168881554167,0.03516888432563221,0.017584442162816107,0.017584442162816107,0.014067553730252884,0.014067553730252884,0.7090047080047454,0.12660798357227596,HALONG,0.03868577275819543,2014073112
TS,0.0,0.0,0.021101330595379327,0.6907168881554167,0.03516888432563221,0.017584442162816107,0.017584442162816107,0.014067553730252884,0.014067553730252884,0.7090047080047454,0.12660798357227596,HALONG,0.03868577275819543,2014073118
TS,0.0,0.0,0.020935993296503703,0.6825133814660208,0.023727459069370866,0.06978664432167901,0.06629731210559507,0.06280797988951112,0.06978664432167901,0.7027515083193077,0.13957328864335802,HALONG,0.04187198659300741,2014080112
TS,0.0,0.0,0.017425542379789275,0.6844753046781228,0.023698737636513416,0.055761735615325686,0.07667238647107281,0.07667238647107281,0.055761735615325686,0.7025978687531036,0.1324341220863985,HALONG,0.03833619323553641,2014072918
TS,0.0,0.0,0.017424120263827485,0.6844194439631436,0.02369680355880538,0.05575718484424795,0.07666612916084092,0.07666612916084092,0.05575718484424795,0.7039344586586304,0.1254536658995579,HALONG,0.03833306458042046,2014073000
TS,0.0,0.0,0.017424120263827485,0.6844194439631436,0.02369680355880538,0.05575718484424795,0.07666612916084092,0.07666612916084092,0.05575718484424795,0.7039344586586304,0.1254536658995579,HALONG,0.03833306458042046,2014073006
TS,0.0,0.0,0.017441921780795483,0.6851186875496466,0.023721013621881858,0.05581414969854555,0.06976768712318193,0.06976768712318193,0.05581414969854555,0.7046536399441375,0.1255818368217275,HALONG,0.038372227917750065,2014073012
