TY,EYE,GUSTS,MRD,MSLP,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,STORMNAME,VMAX,YYYYMMDDHH
TD,0.0,0.03142621318126552,0.0244426102520954,0.6983602929170115,0.0,0.0,0.0,0.0,0.0,0.7025504546745135,0.12919665418964713,SARIKA,0.020950808787510343,2016101900
TS,0.0,0.0,0.024307366718786468,0.6896347186215704,0.023612870526821143,0.07639458111618605,0.05555969535722622,0.05555969535722622,0.07639458111618605,0.6986631691171197,0.12848179551358563,SARIKA,0.02777984767861311,2016101818
TS,0.0,0.0,0.017468423880112126,0.6833647421899863,0.02375705647695249,0.06288632596840366,0.06288632596840366,0.0698736955204485,0.06288632596840366,0.7029293769357119,0.139747391040897,SARIKA,0.0419242173122691,2016101412
TS,0.0,0.0,0.01752145255738526,0.6903452307609793,0.023829175478043956,0.05606864818363284,0.04906006716067873,0.07008581022954104,0.05606864818363284,0.703661534704592,0.11213729636726567,SARIKA,0.03504290511477052,2016101406
TS,0.0,0.0,0.024304108088363002,0.6916254758859872,0.02360970500012406,0.048608216176726005,0.041664185294336575,0.055552247059115434,0.048608216176726005,0.6978751036801376,0.15276867941256744,SARIKA,0.024304108088363002,2016101318
TS,0.0,0.0,0.017509226817086634,0.695466489174681,0.02381254847123782,0.04902583508784257,0.04902583508784257,0.06303321654151188,0.04902583508784257,0.7045712871195661,0.08404428872201583,SARIKA,0.028014762907338613,2016101400
TS,0.0,0.0,0.01757605293081631,0.6875751906535341,0.03515210586163262,0.030230811041004058,0.030230811041004058,0.034449063744399974,0.030230811041004058,0.7072603699360485,0.1406084234465305,SARIKA,0.04218252703395915,2016101412
TS,0.0,0.0,0.017610861766250447,0.6938679535902676,0.035221723532500894,0.025359640943400645,0.02042859964885052,0.03381285459120086,0.025359640943400645,0.707252208532618,0.11270951530400287,SARIKA,0.035221723532500894,2016101406
TS,0.0,0.0,0.020859676052979354,0.6862833421430208,0.023640966193376602,0.08343870421191742,0.06257902815893807,0.06257902815893807,0.08343870421191742,0.698103825239709,0.13211128166886923,SARIKA,0.03824273943046215,2016101812
TS,0.0,0.0,0.02102647638732373,0.6917710731429507,0.035044127312206214,0.04275383532089158,0.02943706694225322,0.02943706694225322,0.04275383532089158,0.7036860764291009,0.13316768378638363,SARIKA,0.03854854004342684,2016101812
TS,0.0,0.0,0.0175308240230524,0.6886107676254983,0.023841920671351265,0.056098636873767684,0.056098636873767684,0.0701232960922096,0.06311096648298864,0.7040378927657844,0.11219727374753537,SARIKA,0.03856781285071528,2016101409
TS,0.0,0.0,0.017629926223647816,0.6925035020648862,0.03525985244729563,0.025387093762052854,0.025387093762052854,0.03455465539834972,0.02961827605572833,0.7080178371416963,0.11283152783134602,SARIKA,0.03878583769202519,2016101409
TY,0.0,0.0,0.013651921659475338,0.6600704122356326,0.023208266821108076,0.16382305991370405,0.09556345161632737,0.1296932557650157,0.15017113825422873,0.6853264673056619,0.12628027535014688,SARIKA,0.051194706223032516,2016101712
TY,0.0,0.0,0.013693777530410572,0.6620941435953511,0.023279421801697973,0.15747844159972157,0.09585644271287401,0.13009088653890044,0.13693777530410572,0.6874276320266107,0.1266674421562978,SARIKA,0.05135166573903965,2016101706
TY,0.0,0.0,0.01717681290572368,0.6643991231933919,0.023360465551784206,0.15115595357036837,0.0961901522720526,0.10993160259663155,0.13741450324578944,0.689820806293863,0.12710841550235524,SARIKA,0.05153043871717104,2016101718
TY,0.0,0.06850261560053456,0.013700523120106911,0.6624202928571692,0.02329088930418175,0.15070575432117603,0.09590366184074837,0.12330470808096221,0.13015496964101567,0.687766260629367,0.12672983886098893,SARIKA,0.05137696170040092,2016101700
TY,0.0,0.0,0.00689258287019908,0.6651342469742112,0.023434781758676873,0.1378516574039816,0.08960357731258804,0.1033887430529862,0.12406649166358344,0.6920153201679876,0.1481905317092802,SARIKA,0.05514066296159264,2016101612
TY,0.0,0.0,0.013758754347134507,0.6652357726839534,0.023389882390128663,0.14446692064491232,0.09631128042994155,0.12382878912421057,0.12382878912421057,0.6906894682261523,0.1272684777109942,SARIKA,0.0515953288017544,2016101618
TY,0.0,0.0,0.017223182728495247,0.6661927079381961,0.023423528510753536,0.13778546182796197,0.11022836946236958,0.08267127709677718,0.12400691564516576,0.6923719456855089,0.14123009837366102,SARIKA,0.05166954818548574,2016101800
TY,0.0069614424413568035,0.0,0.0069614424413568035,0.6731714840792029,0.023668904300613133,0.11138307906170886,0.07657586685492483,0.08353730929628164,0.11834452150306565,0.6989288211122231,0.12530596394442245,SARIKA,0.05221081831017602,2016101600
TY,0.0,0.0,0.006932309482798271,0.6675814031934736,0.023569852241514123,0.11784926120757061,0.09012002327637753,0.09012002327637753,0.11784926120757061,0.6960038720729465,0.14904465388016283,SARIKA,0.05545847586238617,2016101606
TY,0.0,0.0,0.017319437074814387,0.6747652684347686,0.023554434421747567,0.11777217210873785,0.07620552312918331,0.09006107278903482,0.11777217210873785,0.6948558154415533,0.13162772176858936,SARIKA,0.04503053639451741,2016101806
TY,0.007003407321208741,0.09804770249692236,0.007003407321208741,0.661821991854226,0.02381158489210972,0.10505110981813111,0.07703748053329615,0.07703748053329615,0.10505110981813111,0.7038424357814784,0.12606133178175732,SARIKA,0.08053918419390052,2016101518
TY,0.007065204359002679,0.0,0.007065204359002679,0.666955291489853,0.02402169482060911,0.09891286102603751,0.07771724794902947,0.07771724794902947,0.09891286102603751,0.7079334767720685,0.12717367846204825,SARIKA,0.07418464576952813,2016101512
