YYYYMMDDHH,TY,EYE,GUSTS,MRD,VMAX,MSLP,MAXSEAS,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,STORMNAME
2018100206, ST,64,65,55,45,60,1005,215,15,0,20,0,0,0,   KONG-REY
2018100212, ST,34,200,180,135,180,1006,215,15,0,20,0,0,0,   KONG-REY
2018100212, ST,50,110,95,75,95,1006,215,15,0,20,0,0,0,   KONG-REY
2018100212, ST,64,60,50,40,50,1006,215,15,0,20,0,0,0,   KONG-REY
2018100218, TY,34,230,195,150,195,1006,225,5,0,10,0,0,0,   KONG-REY
2018100218, TY,50,135,110,85,110,1006,225,5,0,10,0,0,0,   KONG-REY
2018100218, TY,64,75,60,45,60,1006,225,5,0,10,0,0,0,   KONG-REY
2018100300, TY,34,225,210,170,210,1007,225,5,0,0,0,0,0,   KONG-REY
2018100300, TY,50,130,120,95,120,1007,225,5,0,0,0,0,0,   KONG-REY
2018100300, TY,64,70,65,50,65,1007,225,5,0,0,0,0,0,   KONG-REY
2018100306, TY,34,220,210,175,220,1007,225,7,0,5,0,0,0,   KONG-REY
2018100306, TY,50,125,135,105,125,1007,225,7,0,5,0,0,0,   KONG-REY
2018100306, TY,64,70,70,60,70,1007,225,7,0,5,0,0,0,   KONG-REY
2018100312, TY,34,210,205,175,220,1006,230,7,0,5,0,0,0,   KONG-REY
2018100312, TY,50,120,125,95,120,1006,230,7,0,5,0,0,0,   KONG-REY
2018100312, TY,64,65,60,55,65,1006,230,7,0,5,0,0,0,   KONG-REY
2018100318, TY,34,215,215,180,235,1006,240,7,0,0,0,0,0,   KONG-REY
2018100318, TY,50,145,135,105,130,1006,240,7,0,0,0,0,0,   KONG-REY
2018100318, TY,64,75,60,50,70,1006,240,7,0,0,0,0,0,   KONG-REY
2018100400, TY,34,215,210,185,235,1010,315,15,0,0,0,0,0,   KONG-REY
2018100400, TY,50,135,130,80,95,1010,315,15,0,0,0,0,0,   KONG-REY
2018100400, TY,64,60,55,40,45,1010,315,15,0,0,0,0,0,   KONG-REY
2018100406, TY,34,220,225,185,240,1004,230,20,0,0,0,0,0,   KONG-REY
2018100406, TY,50,120,100,90,110,1004,230,20,0,0,0,0,0,   KONG-REY
2018100406, TY,64,60,55,40,45,1004,230,20,0,0,0,0,0,   KONG-REY
2018100412, TY,34,220,230,190,250,1007,240,20,0,0,0,0,0,   KONG-REY
2018100412, TY,50,105,95,45,70,1007,240,20,0,0,0,0,0,   KONG-REY
2018100418, TY,34,210,220,210,255,1009,320,25,0,0,0,0,0,   KONG-REY
2018100418, TY,50,100,85,60,80,1009,320,25,0,0,0,0,0,   KONG-REY
2018100500, TS,34,215,230,225,260,1009,240,25,0,0,0,0,0,   KONG-REY
2018100500, TS,50,105,110,90,120,1009,240,25,0,0,0,0,0,   KONG-REY
2018100506, TS,34,215,210,200,235,1009,235,30,0,0,0,0,0,   KONG-REY
2018100506, TS,50,110,85,80,95,1009,235,30,0,0,0,0,0,   KONG-REY
2018100512, TY,34,270,270,220,225,1010,260,35,0,0,0,0,0,   KONG-REY
2018100512, TY,50,125,115,85,75,1010,260,35,0,0,0,0,0,   KONG-REY
2018100518, TY,34,245,235,210,165,1010,250,45,0,0,0,0,0,   KONG-REY
2018100518, TY,50,140,120,65,90,1010,250,45,0,0,0,0,0,   KONG-REY
2018100600, TS,34,245,245,230,125,1010,350,45,0,0,0,0,0,   KONG-REY
2018100600, TS,50,95,95,90,65,1010,350,45,0,0,0,0,0,   KONG-REY
2018100606, TS,34,235,240,210,125,1010,350,45,0,0,0,0,0,   KONG-REY
2018100606, TS,50,100,110,85,50,1010,350,45,0,0,0,0,0,   KONG-REY
2018100612, EX,34,230,225,190,105,1008,330,45,0,0,0,0,0,   KONG-REY
2018100612, EX,50,90,95,85,40,1008,330,45,0,0,0,0,0,   KONG-REY
2018100618, EX,34,230,200,190,105,1007,280,65,0,0,0,0,0,   KONG-REY
2018100700, EX,34,150,235,165,115,1008,275,65,0,0,0,0,0,   KONG-REY
