TY,EYE,GUSTS,MRD,MSLP,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,STORMNAME,VMAX,YYYYMMDDHH
ST,0.014069934580635263,0.0,0.010552450935476448,0.6486239841672856,0.02391888878707995,0.11959444393539974,0.1266294112257174,0.11959444393539974,0.1125594766450821,0.6978687551995091,0.15828676403214673,PAM,0.09497205841928803,2015031212
ST,0.010568785560924164,0.0,0.00845502844873933,0.6468096763285588,0.02395591393809477,0.11977956969047385,0.12682542673108996,0.11977956969047385,0.11273371264985774,0.6989490184291179,0.15853178341386245,PAM,0.09864199856862552,2015031218
ST,0.010568785560924164,0.0,0.00845502844873933,0.6468096763285588,0.02395591393809477,0.11977956969047385,0.12682542673108996,0.11977956969047385,0.11273371264985774,0.6989490184291179,0.15853178341386245,PAM,0.09864199856862552,2015031300
ST,0.01059486117053702,0.0,0.008475888936429617,0.643461235090615,0.024015018653217247,0.12007509326608624,0.12713833404644426,0.12007509326608624,0.11301185248572822,0.700673485411515,0.15892291755805532,PAM,0.1059486117053702,2015031306
ST,0.01059486117053702,0.0,0.008475888936429617,0.643461235090615,0.024015018653217247,0.12007509326608624,0.12713833404644426,0.12007509326608624,0.11301185248572822,0.700673485411515,0.15892291755805532,PAM,0.1059486117053702,2015031312
ST,0.010584305547265555,0.0,0.008467444437812444,0.6449370180133811,0.02399109257380192,0.11995546286900961,0.12701166656718665,0.11995546286900961,0.11289925917083257,0.6999754068591619,0.15876458320898332,PAM,0.10231495362356702,2015031318
ST,0.014090818716355934,0.0,0.010568114037266952,0.6467685790807374,0.02395439181780509,0.11977195908902544,0.1268173684472034,0.11977195908902544,0.11272654973084748,0.6989046083312543,0.15852171055900427,PAM,0.09863573101449154,2015031400
ST,0.014051431310239771,0.0,0.010538573482679827,0.6477709834020534,0.02388743322740761,0.11943716613703804,0.12646288179215792,0.12997573961971787,0.11241145048191817,0.6969509929878926,0.15807860224019743,PAM,0.09484716134411846,2015031406
ST,0.0143553787349936,0.0,0.0107665340512452,0.661782959683205,0.035888446837484,0.071776893674968,0.0574215149399744,0.0789545830424648,0.0574215149399744,0.7120267852556825,0.161498010768678,PAM,0.0968988064612068,2015031406
ST,0.014411544789693139,0.0,0.010808658592269853,0.6643722148048536,0.03602886197423284,0.050440406763925985,0.057646179158772556,0.050440406763925985,0.043234634369079414,0.7148126215687797,0.1621298788840478,PAM,0.09727792733042868,2015031212
ST,0.010826214130288824,0.0,0.008660971304231059,0.662564304773676,0.03608738043429608,0.05052233260801451,0.057739808694873725,0.05052233260801451,0.043304856521155295,0.7159736278164341,0.16239321195433234,PAM,0.10104466521602902,2015031218
ST,0.010826214130288824,0.0,0.008660971304231059,0.662564304773676,0.03608738043429608,0.05052233260801451,0.057739808694873725,0.05052233260801451,0.043304856521155295,0.7159736278164341,0.16239321195433234,PAM,0.10104466521602902,2015031300
ST,0.010854247052682581,0.0,0.008683397642146064,0.6592146043329221,0.03618082350894194,0.05065315291251871,0.0578893176143071,0.05065315291251871,0.043416988210730326,0.7178275384174081,0.1628137057902387,PAM,0.10854247052682581,2015031306
ST,0.010854247052682581,0.0,0.008683397642146064,0.6592146043329221,0.03618082350894194,0.05065315291251871,0.0578893176143071,0.05065315291251871,0.043416988210730326,0.7178275384174081,0.1628137057902387,PAM,0.10854247052682581,2015031312
ST,0.010842897858634641,0.0,0.008674318286907713,0.6606939095194708,0.036142992862115475,0.050600190006961664,0.057828788579384754,0.050600190006961664,0.043371591434538566,0.717076978384371,0.16264346787951964,PAM,0.10481467930013487,2015031318
ST,0.014433989780415388,0.0,0.010825492335311541,0.6625201309210663,0.03608497445103847,0.050518964231453856,0.05773595912166155,0.050518964231453856,0.043301969341246166,0.7159258931086032,0.16238238502967312,PAM,0.10103792846290771,2015031400
ST,0.014468579745080387,0.0,0.01085143480881029,0.6670015262482059,0.04629945518425724,0.018085724681350484,0.02170286961762058,0.02170286961762058,0.018085724681350484,0.7176415553559872,0.16277152213215434,PAM,0.0976629132792926,2015031212
ST,0.01086919994900843,0.0,0.008695359959206745,0.6651950368793159,0.0463752531157693,0.018115333248347385,0.02173839989801686,0.02173839989801686,0.018115333248347385,0.7188164232944242,0.16303799923512646,PAM,0.10144586619074536,2015031218
ST,0.01086919994900843,0.0,0.008695359959206745,0.6651950368793159,0.0463752531157693,0.018115333248347385,0.02173839989801686,0.02173839989801686,0.018115333248347385,0.7188164232944242,0.16303799923512646,PAM,0.10144586619074536,2015031300
ST,0.01089756899323852,0.0,0.008718055194590816,0.6618456901893528,0.04649629437115102,0.01816261498873087,0.02179513798647704,0.02179513798647704,0.01816261498873087,0.7206925627528408,0.16346353489857782,PAM,0.1089756899323852,2015031306
ST,0.01089756899323852,0.0,0.008718055194590816,0.6618456901893528,0.04649629437115102,0.01816261498873087,0.02179513798647704,0.02179513798647704,0.01816261498873087,0.7206925627528408,0.16346353489857782,PAM,0.1089756899323852,2015031312
ST,0.010886083507938618,0.0,0.008708866806350893,0.6633253550837264,0.04644728963387143,0.018143472513231028,0.021772167015877236,0.021772167015877236,0.018143472513231028,0.7199329893250072,0.16329125261907926,PAM,0.10523214057673996,2015031318
ST,0.014491292696935538,0.0,0.010868469522701653,0.6651503347893412,0.046372136630193725,0.01811411587116942,0.021736939045403306,0.021736939045403306,0.01811411587116942,0.7187681177680026,0.1630270428405248,PAM,0.10143904887854877,2015031400
