TY,EYE,GUSTS,MRD,MSLP,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,STORMNAME,VMAX,YYYYMMDDHH
TD,0.0,0.0,0.020855764135241584,0.6979729063927517,0.0,0.0,0.0,0.0,0.0,0.6958873299792275,0.16684611308193267,MA-ON,0.017379803446034653,2011072112
TS,0.0,0.0,0.020681005877794336,0.6845412945549926,0.023438473328166915,0.06204301763338301,0.10340502938897168,0.09306452645007451,0.05859618332041729,0.6879881288679583,0.17234171564828615,MA-ON,0.027574674503725784,2011072100
TS,0.0,0.0,0.020648213736857938,0.6855206960636836,0.02340130890177233,0.06194464121057382,0.10324106868428969,0.09291696181586072,0.058503272254430826,0.6889620650198265,0.1651857098948635,MA-ON,0.02408958269300093,2011072106
TS,0.0,0.0,0.01397301663190516,0.6832805133001624,0.023754128274238773,0.06287857484357322,0.05938532068559693,0.05938532068559693,0.06287857484357322,0.701445434921639,0.15370318295095675,MA-ON,0.04191904989571548,2011071306
TS,0.0,0.0,0.017153971924468495,0.6786111293319737,0.023329401817277152,0.06175429892808658,0.10292383154681096,0.09263144839212988,0.058323504543192885,0.6847865592247824,0.20584766309362193,MA-ON,0.03087714946404329,2011072018
TS,0.0,0.0,0.024368827891770202,0.683719685420524,0.023672575666291055,0.05570017803833189,0.048737655783540404,0.048737655783540404,0.05570017803833189,0.6990372343810652,0.17406305636978717,MA-ON,0.03829387240135317,2011071300
TS,0.0,0.0,0.0277991152453837,0.687333124442112,0.023629247958576145,0.04864845167942147,0.04169867286807555,0.04169867286807555,0.04864845167942147,0.6977577926591308,0.17374447028364812,MA-ON,0.03127400465105666,2011071218
TS,0.0,0.0,0.013793319944413974,0.6772520092707262,0.023448643905503757,0.06896659972206988,0.09310490962479433,0.08275991966648384,0.04827661980544891,0.6882866652262574,0.20689979916620962,MA-ON,0.03793162984713843,2011072012
TS,0.0,0.0,0.014068469031161568,0.6879481356238006,0.03517117257790392,0.014068469031161568,0.014068469031161568,0.014068469031161568,0.014068469031161568,0.7062371453643107,0.15475315934277725,MA-ON,0.042205407093484706,2011071306
TS,0.0,0.0,0.017204518073569618,0.6730407470380435,0.02339814458005468,0.07914078313842024,0.09978620482670379,0.08946349398256201,0.05505445783542278,0.6868043614968992,0.21333602411226327,MA-ON,0.041290843376567084,2011072000
TS,0.013792008002915373,0.0,0.013792008002915373,0.6771875929431448,0.023446413604956133,0.06896004001457687,0.09309605401967876,0.08275204801749224,0.048272028010203805,0.6882211993454771,0.20688012004373058,MA-ON,0.03792802200801727,2011072006
