TY,EYE,GUSTS,MRD,MSLP,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,STORMNAME,VMAX,YYYYMMDDHH
ST,0.02830454456181487,0.0,0.017690340351134294,0.6552502066060143,0.02405886287754264,0.08491363368544462,0.10614204210680576,0.09552783789612519,0.09552783789612519,0.7090288412734626,0.1450607908793012,DUJUAN,0.09198976982589833,2015092718
ST,0.02863208033834869,0.0,0.017895050211467933,0.6628326598327722,0.035790100422935865,0.060843170718990966,0.05010614059211021,0.060843170718990966,0.060843170718990966,0.7172336124756347,0.14673941173403704,DUJUAN,0.09305426109963325,2015092718
ST,0.028685438268613122,0.0,0.0179283989178832,0.6640678959183938,0.045896701229781,0.050199516970072966,0.039442477619343046,0.050199516970072966,0.050199516970072966,0.7185702286287587,0.14701287112664227,DUJUAN,0.09322767437299265,2015092718
TD,0.0,0.0,0.017471268885371143,0.6988507554148458,0.0,0.0,0.0,0.0,0.0,0.7009473076810903,0.13977015108296914,DUJUAN,0.02096552266244537,2015092918
TS,0.0,0.0,0.01737353239895882,0.687296941702811,0.023628004062583998,0.07644354255541881,0.07644354255541881,0.07644354255541881,0.05559530367666823,0.697026119846228,0.13898825919167057,DUJUAN,0.03127235831812588,2015092912
TS,0.0,0.0,0.024236925331135542,0.682096327176243,0.023544441750245955,0.04154901485337521,0.07963561180230248,0.09348528342009423,0.04154901485337521,0.693868548051366,0.1800457310312926,DUJUAN,0.03462417904447934,2015092400
TS,0.0,0.0,0.027656162533768503,0.6837986186474263,0.023507738153703227,0.03457020316721063,0.0656833860177002,0.0933395485514687,0.027656162533768503,0.6948610836609337,0.17976505646949528,DUJUAN,0.031113182850489567,2015092312
TS,0.0,0.0,0.027696049697800713,0.6847848287781226,0.023541642243130607,0.03462006212225089,0.06577811803227669,0.09347416773007741,0.027696049697800713,0.6937860449299079,0.18002432303570465,DUJUAN,0.0311580559100258,2015092318
TS,0.0,0.0,0.01733300204659421,0.6808403203902207,0.02357288278336813,0.05546560654910148,0.08319840982365222,0.08319840982365222,0.05546560654910148,0.6940134019456322,0.1802632212845798,DUJUAN,0.038132604502507265,2015092412
TS,0.0,0.0,0.02083463453386743,0.6792090858040782,0.023612585805049754,0.055559025423646484,0.08333853813546972,0.08333853813546972,0.055559025423646484,0.6951823056133766,0.18056683262685105,DUJUAN,0.04166926906773486,2015092418
