TY,EYE,GUSTS,MRD,MSLP,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,STORMNAME,VMAX,YYYYMMDDHH
ST,0.007065172618502413,0.0,0.007065172618502413,0.6514089154259225,0.024021586902908204,0.10597758927753619,0.09184724404053136,0.07771689880352654,0.1095101755867874,0.711462882683193,0.14836862498855066,NANGKA,0.09537983034978258,2015070912
ST,0.010597311947000495,0.0,0.008477849557600396,0.6513814410089638,0.024020573746534456,0.10597311947000494,0.09184337020733761,0.0777136209446703,0.10950555678567178,0.7114328753752999,0.14836236725800692,NANGKA,0.09537580752300445,2015070918
ST,0.014129315553607918,0.0,0.01059698666520594,0.6541873101320467,0.024019836441133462,0.09890520887525543,0.08477589332164752,0.07064657776803959,0.10243753776365741,0.7114110381241587,0.1554224710896871,NANGKA,0.09184055109845148,2015070906
ST,0.0071795205235047664,0.0,0.0071795205235047664,0.6619517922671395,0.03589760261752383,0.04666688340278098,0.03230784235577145,0.028718082094019066,0.03948736287927621,0.72297771671693,0.1507699309936001,NANGKA,0.09692352706731434,2015070912
ST,0.010768811749536361,0.0,0.00861504939962909,0.661922962204835,0.035896039165121206,0.046664850914657566,0.032306435248609086,0.028716831332096963,0.039485643081633326,0.722946228785541,0.15076336449350905,NANGKA,0.09691930574582726,2015070918
ST,0.014326430701252975,0.0,0.010744823025939732,0.6633137414680128,0.03581607675313244,0.04297929210375893,0.02865286140250595,0.025071253727192707,0.03581607675313244,0.7213357858080873,0.15759073771378274,NANGKA,0.09312179955814434,2015070906
ST,0.014348180662954417,0.0,0.010761135497215813,0.6643207646947895,0.04591417812145414,0.014348180662954417,0.014348180662954417,0.010761135497215813,0.014348180662954417,0.7224308963797549,0.15782998729249859,NANGKA,0.09326317430920371,2015070906
ST,0.007194097529140471,0.0,0.007194097529140471,0.6632957921867515,0.04604222418649902,0.014388195058280942,0.014388195058280942,0.010791146293710707,0.014388195058280942,0.7244456211844454,0.15107604811194988,NANGKA,0.09712031664339636,2015070912
ST,0.010790674395377715,0.0,0.008632539516302171,0.6632667861692169,0.04604021075361158,0.01438756586050362,0.01438756586050362,0.010790674395377715,0.01438756586050362,0.7244139410763573,0.151069441535288,NANGKA,0.09711606955839942,2015070918
TD,0.0,0.0,0.01751019311126163,0.7004077244504651,0.0,0.0,0.0,0.0,0.0,0.7032093553482669,0.11906931315657907,NANGKA,0.021012231733513954,2015071712
TD,0.0,0.0,0.027956604074935346,0.7017107622808773,0.0,0.0,0.0,0.0,0.0,0.7017107622808773,0.11881556731847523,NANGKA,0.017472877546834593,2015071718
TD,0.0,0.0,0.027984038957962178,0.7010001758969525,0.0,0.0,0.0,0.0,0.0,0.7023993778448506,0.11893216557133925,NANGKA,0.01749002434872636,2015071800
TS,0.0,0.0,0.00486162928112074,0.6820171362943666,0.02361362793687216,0.09028740093509945,0.10417777030973013,0.08334221624778411,0.08334221624778411,0.6959075056689973,0.12501332437167614,NANGKA,0.03819851578023438,2015071618
TS,0.0,0.0,0.013808157785319818,0.682813402484065,0.023473868235043688,0.08975302560457882,0.10356118338989863,0.0828489467119189,0.0828489467119189,0.6931695208230548,0.13808157785319816,NANGKA,0.031068355016969588,2015071700
TS,0.0,0.0,0.013914896255623492,0.6929618335300499,0.023655323634559938,0.06957448127811747,0.06609575721421158,0.06609575721421158,0.06261703315030571,0.6978320472195182,0.11827661817279969,NANGKA,0.024351068447341112,2015071706
TS,0.0,0.0,0.02094492067543934,0.6828044140193225,0.02373757676549792,0.06632558213889124,0.06283476202631802,0.052362301688598345,0.05585312180117157,0.7030511706722471,0.1501052648406486,NANGKA,0.04188984135087868,2015070600
TS,0.0,0.0,0.020936951804808118,0.6902215111651744,0.023728545378782537,0.05932136344695634,0.048852887544552276,0.03838441164214822,0.0523423795120203,0.7027836822480592,0.13260069476378475,NANGKA,0.03140542770721218,2015070506
TS,0.0,0.0,0.020964570462981634,0.6883367302012303,0.023759846524712518,0.0593996163117813,0.04891733108029048,0.038435045848799664,0.05241142615745408,0.7044095675561829,0.132775612932217,NANGKA,0.03494095077163606,2015070512
TS,0.0,0.0,0.02093698749648934,0.6853373907184177,0.023728585829354585,0.06630046040554959,0.06281096248946802,0.0488529708251418,0.05234246874122335,0.7034827798820419,0.13957991664326228,NANGKA,0.03838447707689713,2015070518
TS,0.0,0.0,0.004919642810111964,0.6901556056471354,0.035140305786514024,0.049196428101119634,0.049196428101119634,0.045682397522468235,0.045682397522468235,0.704211727961741,0.1265051008314505,NANGKA,0.03865433636516543,2015071618
TS,0.0,0.0,0.03140212420705219,0.6950336824494219,0.02372604940088388,0.041869498942736255,0.020934749471368128,0.020934749471368128,0.041869498942736255,0.7020119322732112,0.13258674665199816,NANGKA,0.024423874383262816,2015070406
TS,0.0,0.0,0.03141477797907979,0.693219434071694,0.023735610028638058,0.04188637063877305,0.020943185319386524,0.020943185319386524,0.04188637063877305,0.7029929205540743,0.1361307045760124,NANGKA,0.027924247092515363,2015070412
TS,0.0,0.0,0.02795186654098107,0.691109900225757,0.02375908655983391,0.04542178312909424,0.03843381649384897,0.03144584985860371,0.04192779981147161,0.7036882401691985,0.1362653493872827,NANGKA,0.03144584985860371,2015070418
TS,0.0,0.0,0.024480235659321514,0.6917415162019708,0.02378080035476947,0.05245764784140324,0.04196611827312259,0.03497176522760216,0.04196611827312259,0.7036319163793554,0.129395531342128,NANGKA,0.031474588704841946,2015070500
TS,0.0,0.0,0.03145155599301584,0.6961277726454174,0.023763397861389746,0.034946173325573156,0.017473086662786578,0.017473086662786578,0.034946173325573156,0.703117007310532,0.12580622397206337,NANGKA,0.024462321327901212,2015070400
TS,0.0,0.0,0.021043110252133405,0.6888111422531669,0.035071850420222345,0.028057480336177876,0.028057480336177876,0.02455029529415564,0.02455029529415564,0.7070485044716824,0.14028740168088938,NANGKA,0.03857903546224458,2015070518
TS,0.0,0.0,0.021058943077832785,0.6865215443373488,0.03509823846305464,0.028078590770443713,0.028078590770443713,0.024568766924138247,0.024568766924138247,0.7068785226459204,0.15092242539113496,NANGKA,0.04211788615566557,2015070600
TY,0.003409658498921385,0.0,0.004773521898489939,0.6519267049937688,0.023185677792665418,0.15343463245146233,0.1363863399568554,0.1363863399568554,0.14320565695469817,0.6832955631838455,0.15002497395254094,NANGKA,0.06137385298058493,2015071318
TY,0.0,0.0,0.010222683318548842,0.6515256835021795,0.023171415522044044,0.15334024977823263,0.1363024442473179,0.1363024442473179,0.1431175664596838,0.6821937334578261,0.15674781088441558,NANGKA,0.06133609991129305,2015071400
TY,0.0,0.07457981922201883,0.020339950696914223,0.648166428875,0.023051944123169455,0.1525496302268567,0.1355996713127615,0.1355996713127615,0.14237965487839957,0.6786763549203713,0.16949958914095187,NANGKA,0.06101985209074267,2015071406
TY,0.006810587638524957,0.0,0.006810587638524957,0.6483679431875758,0.023155997970984853,0.15323822186681152,0.13621175277049913,0.13621175277049913,0.1430223404090241,0.6817398226163481,0.1702646909631239,NANGKA,0.06470058256598708,2015071412
