tweet_ids
389540958830080000
389540933869395968
389540688419115009
389540665773682688
389540665761095682
389540583582072832
389540498114764800
389540463897632768
389540447192100864
389540401024991232
389540331206619136
389540151296131072
389540114591797248
389540091095695360
389540066713796608
389540023864815616
389539658792574976
389539623858237440
389539463275114498
389539316197621760
389539300406071296
389539204562440192
389539072705691648
389538886029803520
389538819105517568
389538785823715328
389538785253289984
389538739716096000
389538647961522176
389538618756182017
389538616059629568
389538359968022529
389538251221901314
389538248692727808
389538159534432257
389538119109734400
389538071634403328
389538070187347968
389538063539384321
389537873328078848
389537801819021313
389537793740791808
389537759527858177
389537560646529024
389537530262978560
389537417944113152
389537215866740736
389537092549623809
389536959871209474
389536956319035392
389536937985728513
389536804078358528
389536517582229505
389536375491813378
389536343917084673
389536246826938369
389536212119080960
389535829686632448
389535825035141121
389535770975150080
389535698820554752
389535642591703041
389535513691959297
389535454761996288
389535382280237056
389535358960304128
389535172430811136
389535020722831360
389534557541654528
389534533088849920
389534512704528385
389534230281089024
389534201810149376
389534169862139904
389534167022592000
389534151549808640
389534063104503808
389533940714708992
389533832976007168
389533635604254720
389533620308021249
389533550237593600
389533535171645441
389533526523002880
389533521431113728
389533298118373376
389533264274542593
389532807468679168
389532771313782784
389532627273003009
389532397706166272
389532396460441600
389532395109883904
389532393440559104
389532318530281472
389532157984526336
389532129442689024
389532078552797184
389531993014562816
389531767419699201
389531695764213760
389531577157312512
389531417371086848
389531086104969217
389531054211493888
389531043768057856
389530961022840832
389530932924792832
389530766780022785
389530708978315264
389530201551798272
389530101911539712
389530023805190144
389530003387727872
389529899276722176
389529781991407616
389529761157902336
389529451093958657
389529446379560960
389529128623284224
389528828961247233
389528674283692032
389528667736387584
389528573566283776
389528571519455232
389528376270020609
389528363594809344
389527982433243136
389527958886445056
389527682158841856
389527636801634304
389527499790512128
389527445847568384
389527438088470528
389527429615591425
389527370077446144
389527111565705216
389527069924667392
389527029491589120
389526801506402304
389526735567736832
389526727552024577
389526563911659520
389526536832827393
389526488070254592
389526462317219840
389526395845500928
389526276501155840
389526150700998656
389526148637392896
389526138566881280
389525958442909696
389525693236654080
389525547778605057
389525473052487680
389525468065439744
389525261579862017
389525225278169088
389525215723524096
389525145422815232
389525136527093760
389525096341069824
389525030117605376
389524987264000000
389524959757742081
389524710373208064
389524420445745153
389524166216384512
389524151662166016
389524123678150656
389523935911747584
389523669849866240
389523621376708608
389523529726578688
389523460340584449
389523218387570688
389523179883864064
389523160220983297
389522966414757888
389522964904804353
389522690966441984
389522481406820353
389522313735319552
389522313470693376
389522140921204736
389522085510258688
389522001372516352
389521959261720577
389521762221703168
389521706421080065
389521412173877249
389521074691383296
