tweet_ids
393888618084724736
393888270313984001
393885221890035712
393884301609013249
393882566207356928
393882333767401472
393882272832565249
393879318293512192
393874287758557184
393874059684900864
393862347435307009
393862167746711552
393861451917455360
393858394852818944
393856146512941056
393855513987153921
393850207210708992
393849275911659520
393849205472505856
393845601932025858
393845176503762945
393838742945136640
393831827766394881
393821485640347648
393821436176900096
393819815577931777
393819261778812928
393817200907530241
393817018995974144
393815640743481345
393814201980162048
393813933498576896
393813074865451009
393811112417701888
393806337508786176
393804734483558400
393803791402676224
393802066440617984
393800294934786048
393799711456382976
393799442392174593
393794432903831553
393793881738715137
393793368079085568
393791033932525568
393787199298080769
393786931227918337
393786596924735488
393782068435369984
393781491974414336
393778546029912064
393776154110218240
393775501627895808
393774584748843008
393772638155603969
393772630656159744
393771361316777985
393770966188191745
393769448798027778
393768998732455936
393768119547600897
393767959568449536
393767780509446144
393767715074109441
393765700159803393
393764355449163776
393763936316559360
393762613839929344
393760631100567552
393757401674838016
393753806372356096
393752781082722304
393752604578045952
393752037768560640
393751855115038720
393748808388997120
393745142211153920
393742701473955840
393741338547462145
393740309206560770
393738887211659265
393737132788809729
393733125349453824
393732574628950016
393731094748872704
393730959398273024
393728889098227712
393726472977793024
393725835909165058
393724298621628416
393722529422258176
393722517010927618
393722260462116864
393721073021497344
393719059650723840
393718603087757312
393718243833024512
393717097236164608
393717095457755136
393715610774818816
393715170037727232
393713410409369600
393713226459774977
393713165869285376
393709233578840064
393707669829070848
393707238667206657
393706808071565312
393705127720140800
393703744988545024
393702406304714752
393700956988534784
393698274764271617
393693927435280385
393691940929040384
393691747798114304
393690640225038336
393686762796511232
393680157602365440
393677197359054849
393675244637925376
393670975750799360
393669645288235008
393667673894055938
393663726055727104
393659891576893440
393657914915028992
393655201045159936
393654503427149824
393652385073352704
393652206341066752
393643551596101632
393643270007697408
393641133311401984
393636992405078016
393636202277904384
393636198414962688
393636069259767808
393635138107478017
393631899941232640
393630710000398336
393629247559856128
393628037197336576
393626195842973696
393624442741727232
393623362020204544
393622601357983744
393622321140752384
393620655624560640
393620249829855232
393619359999860736
393615773526024193
393614939413164032
393614622462603264
393613453480316928
393612774414106624
393612661554171904
393609039911079936
393608993626918913
393608815532572672
393607540597989376
393606714856964096
393605304337707008
393602245717008384
393594167990833152
393592195564830720
393592102069616640
393588304026685440
393587394517024768
393586584521424897
393584820166471680
393582815511851008
393581951841361920
393580208659255297
393580185649303552
393578821435138048
393575783697887236
393574762774937600
393574222410551296
393574221617836032
393574220833517568
393574220091121665
393574219327758336
393574218618912768
393573962640531456
393572958603452416
393572107579588608
393571353992773632
393571084693671937
393570326962917376
393570171509809152
393569349597790208
393567964642803712
393567542523863040
393566880771764224
393566393339113473
393566209855082496
393566206952620032
393563837015683072
393563836730462208
393563836571086848
393563718211993600
393562912339410944
393561151927508993
393560847743582208
393559838464028672
393559819145064448
393558213292863488
393554707366416384
393549896026189824
393548510614011904
393548455773085696
393547483147534336
393547476130865153
393545883658104832
393545469894209536
393544906301394944
393541289448189952
393541012540256258
393540858944839680
393540782722150400
393537984189833218
393537744687075328
393536459770036224
393536112355848192
393533547606069248
393533461274710016
393532992527683584
393532539400245248
393532451944808448
393531374428114944
393531321210777600
393530526012682240
393529609091702784
393529550824431616
393518029721464832
393516859230003201
393514443012730881
393512881297162240
393512497233141760
393512228181516288
393512003433537536
393511816640204800
393511680522457088
393511671483748352
393510638921580544
393510350357659650
393508816894951424
393503693498089472
393501769990287360
393501124138774530
393498971802316800
393498807452725248
393497435118784512
393497410837557248
393495987559211008
393494685903114241
393491549927272448
393490827273834496
393484382688002048
393478469226463232
393478439803441152
393475706023202816
393475372693458944
393473688080621568
393473595365523456
393473500499165184
393473397159493632
393472795008860160
393472758157287424
393472500782206976
393467966928322560
393466185594859521
393465740562407424
393464083350958080
393463436459274240
393457638333116416
393455573095571456
393452900820979712
393452499098550273
393451427726909440
393450696944541696
393450169829580800
393448573360017408
393447553737302016
393447427518115840
393447124265754624
393446491567566848
393445032495050752
393443960204845056
393441553189859328
393441349644468224
393438053798137857
393437749153247232
393431605777162240
393431283210002432
393430640055439362
393430566374084608
393429572655390720
393427200462290944
393426709023694848
393426496343134208
393424193124978690
393424185176756224
393423500519948288
393423403861827584
393422988189925376
393422070433849345
393421691411763201
393421108927426560
393420079955587072
393419348137619456
393417827324919809
393417724535111680
393415517400100864
393415267000143872
393415196917506049
393414035871260672
393413763606380544
393413677346349056
393413059361783810
393411344570933248
393410563817996288
393410164864188416
393409724743303168
393408728591896576
393406683768029184
393406543632146432
393405963371565056
393405431093420032
393405402508832768
393404248538374145
393403298851471360
393402802359529474
393401471623897088
393401433938092032
393398993432375297
393398968094191616
393398536588365824
393398508398444544
393397374535475200
393396668969648128
393395208995758080
393394797773209600
393393987249508352
393392741645684736
393391799730851841
393389403097165824
393387757089087488
393387388166488064
393387051413807104
393386993842790400
393381704687030273
393380977088942080
393380332667293696
393378981564518400
393378563375652864
393377042151923712
393376003067633664
393375714159755265
393375630160842752
393375621025234945
393374932362489856
393374286695923713
393373727154401282
393373615904681984
393373257383948289
393372605291311104
393370440875257856
393370310818668545
393369960309084160
393369854381551616
393366256713474048
393366251567083520
393365136393527296
393363758384304129
393363218241843200
393363021084372992
393362707225001984
393361579044921345
393361466457194497
393360093955096577
393360024523014144
393358120111439874
393358032479850496
393356640445280256
393355549187641344
393353735771930625
393352772906516480
393352729931685888
393351963351322624
393350710672121856
393348989690454017
393346669195972608
393346174184218624
393344860612460544
393343912355442688
393342617616121856
393342445985218560
393342445838422016
393342432462786560
393341927136829440
393341336000004096
393339291101040640
393335740286763009
393335096884723712
393334942026838017
393334344536035328
393333675162890240
393333095669059584
393332676285169664
393332657037119488
393332433493704704
393331639973339136
393331291380539392
393331232634712064
393331079613923328
393331062811525120
393330156581814273
393329865123848192
393329574936723456
393329521148964865
393327809864548352
393327786623897600
393327245957152768
393326856427941889
393326827227209728
393326825826287616
393326693705711616
393326521076572160
393326430609604608
393326333688041472
393325866543239168
393325374253195264
393324730284912640
393324430371213313
393324213202718722
393324068801241088
393323982704750592
393323739426738176
393323470005600256
393323422413238272
393323249397800960
393322963841613824
393322630800887808
393322203627798528
393321845472391168
393321822411706369
393321696260005888
393321683722846208
393321566521405440
393321497202147329
393321435461984256
393321413647421440
393321201054916608
393321103130513408
393320828013539328
393320686543847424
393318277784403968
393316925284966400
393316844310126592
393316292926525440
393316121807314944
393315948222226432
393315488794562560
393314976204464128
393314870591909888
393314803688554496
393314258563235840
393312550047457280
393312219016232960
393311489047547904
393311480973897728
393310939409555456
393310639159926784
393310595615039488
393310233268723712
393310016406847489
393309399370182656
393309103142891520
393308890999181312
393307318504271872
393307314293600256
393306904824659968
393305298930110464
393304951445000192
393303830902755328
393303733250961408
393303694999322624
393303665941172224
393303217507143680
393303193800544256
393303050640556033
393303026061955072
393302854074912768
393302613288292352
393301661248020481
393301492456636416
393301468712681472
393301453516701696
393301452736561152
393301363515338752
393301160074821633
393301157004603392
393301147445764096
393301136167276544
393301086603202560
393301059830951936
393300036391419904
393299063384596481
393298904113897472
393298467407134720
393297582682042369
393297561546526720
393297456122707968
393296542242582529
393296536081162240
393296430799912960
393296178676109312
393296102788956160
393295986573209600
393295817676562432
393295630316998656
393295098122752000
393294923853606912
393294887778783232
393294858867060736
393294826789437440
393294616994512896
393294457602187264
393294383421722625
393294126625472512
393294122489888769
393294115112116224
393294111370776576
393294108980035584
393294107033866240
393294054819377152
393293531265384448
393293314473988097
393292540914724864
393292024490643458
393291980467212288
393291975736041473
393291644239233024
393291642318233600
393291576530591744
393290996701614080
393289793196417024
393289661428150273
393289402345979904
393289394032873472
393287729649561600
393287720987930624
393287705188392960
393287475969261569
393286938511544320
393286887542358016
393286803798515712
393286532590600192
393286397802459138
393285989306998784
393282265477685248
393281125613072384
