tweet_ids
765683328481583105
765682023469953026
765681443519332353
765678719281180672
765678027434971136
765666984105304064
765654511482380288
765628535851462656
765623369735680000
765602405635555328
765600263637917696
765578093989797888
765577969813315584
765575542389092352
765574939332096000
765572089579311104
765556702884139010
765544648559300609
765541459781033984
765538518013665280
765536533302632448
765536181077540864
765535739702566912
765532821423214593
765525910967627777
765521508101943296
765518029845323776
765517431620055040
765516939082997760
765514217562656768
765513101697490944
765512104866680832
765511891435134976
765511704050438144
765509665643986944
765508863080542208
765505565694898176
765503704271171584
765491590605312000
765491083333677056
765487480137068544
765477017089376256
765474731524886528
765474725166407684
765458865060057089
765457837262725120
765456191002509312
765451277820043264
765451251148435456
765450833244721152
765450691859013632
765450579569025024
765447653341528064
765443276103180288
765442194534653952
765440008668971008
765431816161329152
765418787084656640
765405470819573760
765396853932236800
765362815188078592
765362721227280384
765352092148039681
765351563149709312
765350512992673792
765311915815940097
765306258802941953
765290268144734208
765289915705765888
765260972931948544
765215660414611456
765188198297370625
765170375118303232
765164280043835392
765125061615300613
765116393163415552
765105244531519489
765103951297425408
765097994119151616
765079770904137729
765075240581869568
765034465055735809
765011558401355776
765000779572838400
765000681090670592
765000432716480512
764994234826956800
764957892348776448
764948899131891712
764935154225721346
764918061656711168
764903637193625600
764899987696168961
764858315121713155
764833308911947776
764818040894611456
764807612311502848
764807130390102016
764787952643891200
764787583100588032
764787430759235585
764787360567558145
764787326241431552
764787040009543680
764787008615186437
764786977891844096
764781822542647296
764767732319477760
764747491552002048
764739660593569792
764722405495279620
764715910800302080
764715322842701824
764677111688724481
764664794121142272
764631813662740480
764602475777101824
764587949216436224
764586538885754880
764546263249367040
764520400978083840
764026392069582848
